,CTL,1.25xCO2,1.5xCO2,1.75xCO2,2xCO2,3xCO2,4xCO2,6xCO2,8xCO2
0262-11-15 00:00:00,1.0480099,-0.36079025,0.5718937,0.02712059,0.8178024,-0.9614048,0.4610386,0.0270195,1.1468658
0262-12-15 00:00:00,1.1408539,-0.34480858,0.71240807,-0.007715225,0.660759,-1.0156078,0.41171265,0.036663055,0.95430374
0263-01-15 00:00:00,1.0151234,-0.513319,0.9281254,0.0052604675,0.4642601,-0.77213097,0.49302483,0.17539597,0.8507805
0263-02-15 00:00:00,0.80376434,-0.628664,1.1979313,0.075912476,0.3695507,-0.77272034,0.6634922,0.12752724,0.6927109
0263-03-15 00:00:00,0.5096493,-0.5247288,1.1064224,0.23051834,0.015571594,-0.93362236,0.54916,0.043144226,0.24626923
0263-04-15 00:00:00,0.55376816,-0.54746246,0.83753204,0.29114342,-0.5698433,-0.7599392,0.21908951,0.08028412,0.01720047
0263-05-15 00:00:00,0.28790665,-0.56879044,0.640892,0.16931915,-0.60782623,-0.5742531,0.18392563,0.18524933,-0.064502716
0263-06-15 00:00:00,-0.09130478,-0.39232254,0.59246063,0.36426353,-0.8443699,-0.31657982,0.21194649,0.17344666,-0.17126846
0263-07-15 00:00:00,-0.24726677,-0.37722206,0.593029,0.5028362,-1.0032272,-0.0363369,0.40049934,0.32690048,-0.44371033
0263-08-15 00:00:00,-0.48419952,-0.3404255,0.1789341,0.52238464,-0.95838356,0.053434372,0.7163048,0.55078506,-0.569046
0263-09-15 00:00:00,-0.48752785,-0.33387375,-0.30668068,0.82950974,-0.7684479,-0.12161255,0.73547745,0.5357094,-0.20471573
0263-10-15 00:00:00,-0.12662315,-0.40010643,-0.2574978,1.0771713,-0.77607346,-0.05043602,0.58616066,0.5737915,-0.034103394
0263-11-15 00:00:00,-0.0995388,-0.6049633,-0.26003838,0.92458916,-0.9080944,-0.029790878,0.6890793,0.7171669,0.016605377
0263-12-15 00:00:00,-0.1778183,-0.67933846,-0.3438835,0.9382286,-0.9340954,-0.04187584,0.66480446,0.6547203,0.2781906
0264-01-15 00:00:00,-0.09778595,-0.5280819,-0.24981499,0.88064575,-0.9631691,-0.13463593,0.33922195,0.7435341,0.11934662
0264-02-15 00:00:00,0.07511711,-0.25478554,-0.13853455,0.7965164,-0.91560555,-0.26828003,-0.023553848,0.7520695,0.07487869
0264-03-15 00:00:00,-0.027528763,-0.051757812,-0.3814125,0.6746254,-0.58249474,-0.22812843,0.07641029,0.22966003,-0.14170456
0264-04-15 00:00:00,-0.11626053,-0.11859512,-0.52352524,0.6032734,-0.71253014,-0.03618431,0.28128624,-0.039880753,-0.12984467
0264-05-15 00:00:00,0.0019130707,-0.15162277,-0.86857414,0.5229645,-0.7667694,-0.00500679,0.28183556,0.15006256,-0.032855988
0264-06-15 00:00:00,0.118392944,-0.07218742,-1.1395435,0.5540581,-0.758667,0.19580078,0.4870987,0.008331299,0.09606552
0264-07-15 00:00:00,0.07298851,-0.086997986,-1.3386459,0.6191845,-0.62026024,0.6842327,0.51057625,-0.26037025,0.22396088
0264-08-15 00:00:00,-0.056667328,-0.062440872,-1.5966759,0.7564354,-0.70344543,1.0182476,0.17661095,-0.32647896,0.32528687
0264-09-15 00:00:00,-0.24634743,-0.080625534,-1.4757843,0.35557365,-0.92022896,0.9791775,-0.027647018,-0.29237556,0.48104858
0264-10-15 00:00:00,-0.27386665,-0.2337513,-1.6273766,0.21822548,-0.74655724,1.0459538,0.040960312,-0.2859726,0.5117798
0264-11-15 00:00:00,-0.13506699,-0.16808319,-1.4859009,0.23097992,-0.79410934,0.9440899,-0.18859482,-0.2517147,0.63928986
0264-12-15 00:00:00,-0.16607475,-0.14153671,-1.5454216,0.1869564,-0.71008873,0.96575165,-0.32824516,-0.2808361,0.31279755
0265-01-15 00:00:00,-0.2534294,-0.19599342,-1.4662704,0.20843697,-0.57034683,1.1473236,-0.47201347,-0.37812233,0.13949585
0265-02-15 00:00:00,-0.6766834,0.042554855,-1.3770313,0.31363297,-0.6011925,1.1716347,-0.006072998,-0.5280762,0.085372925
0265-03-15 00:00:00,-1.1386528,0.39206886,-1.039072,0.23148155,-0.60790443,0.68696404,0.15381813,-0.4518528,0.17161942
0265-04-15 00:00:00,-1.494276,0.69013023,-0.5673351,-0.22050476,-0.6319599,0.53731537,0.20010185,-0.09854126,0.15462875
0265-05-15 00:00:00,-1.6974792,0.83909607,-0.34955215,-0.4060402,-0.41703415,0.44815826,0.15833664,0.11138916,0.007156372
0265-06-15 00:00:00,-1.7114334,0.7325878,0.028909683,-0.4994774,-0.15174866,0.40099525,-0.014280319,0.06548309,0.13595581
0265-07-15 00:00:00,-1.6135674,0.8864193,0.27572632,-0.6830864,0.14603043,0.3321228,-0.2463932,-0.032730103,0.2994957
0265-08-15 00:00:00,-1.2999096,0.9528141,0.42202568,-0.66345596,0.26885796,0.1786499,-0.5888939,-0.09964943,0.48942947
0265-09-15 00:00:00,-1.3100452,0.84597206,0.5437603,-0.66879845,0.43631554,0.12733269,-0.2707634,0.0084171295,0.66971207
0265-10-15 00:00:00,-1.3949432,0.9045067,0.6796799,-0.7385254,0.41432953,0.28013802,-0.122571945,0.005367279,0.8388634
0265-11-15 00:00:00,-1.5435352,1.0028858,0.8075695,-0.6474972,0.43062973,0.33389473,-0.12481117,0.08309746,0.62306213
0265-12-15 00:00:00,-1.5800686,0.96220016,0.87766457,-0.60020065,0.45635796,0.32648468,-0.27376938,0.14361191,0.6257553
0266-01-15 00:00:00,-1.4416504,0.5260105,0.78495216,-0.7201958,0.4691372,0.22143936,-0.58761215,0.30459976,0.56531143
0266-02-15 00:00:00,-0.9136982,0.21437263,0.6937618,-0.55270195,0.60716057,-0.1810627,-0.7123375,0.49433708,0.22449875
0266-03-15 00:00:00,-0.5499363,-0.012716293,0.78520584,-0.52918434,0.5144501,-0.16659546,-0.2732544,0.4432907,-0.03724289
0266-04-15 00:00:00,-0.60144234,-0.1489811,0.5975933,-0.14411354,0.47970963,-0.025213242,-0.031557083,0.4194908,-0.43035507
0266-05-15 00:00:00,-0.69914055,-0.32328606,0.30615044,-0.070697784,0.60463524,-0.17268753,0.16882706,0.4971962,-0.14494324
0266-06-15 00:00:00,-0.41632843,-0.6571388,0.4253273,-0.34565353,0.7127037,-0.54696465,0.18010902,0.554821,-0.1396141
0266-07-15 00:00:00,-0.09161377,-0.97395515,0.4651146,-0.61068916,0.71297836,-0.9347458,0.4064865,0.53115463,-0.16259766
0266-08-15 00:00:00,0.34157944,-1.3348923,0.19534492,-0.92731285,0.70601654,-1.0014706,0.4799099,-0.0051994324,-0.09767914
0266-09-15 00:00:00,0.46349716,-1.28862,-0.018016815,-1.0393143,0.6849079,-0.8659878,0.7654915,-0.34395027,-0.33927155
0266-10-15 00:00:00,0.42326927,-1.1952362,-0.14640236,-1.3925362,0.8448906,-0.87397766,0.7906227,-0.21145248,-0.082279205
0266-11-15 00:00:00,0.52339554,-1.2759914,-0.14612007,-1.2650394,0.92412186,-0.85515594,0.77451897,-0.08575821,0.11628342
0266-12-15 00:00:00,0.6756668,-1.3167267,-0.29666138,-1.1624107,0.9918175,-1.0016518,0.8626652,0.16081238,0.09944153
0267-01-15 00:00:00,0.66713905,-1.5642776,-0.5756359,-1.0206509,0.8907013,-1.199482,0.8592434,0.46651077,-0.08201218
0267-02-15 00:00:00,0.69996834,-1.4478283,-0.42471504,-0.7938652,0.82102966,-0.95892715,1.1875572,0.57782936,-0.37747955
0267-03-15 00:00:00,0.2790184,-1.0636787,-0.2492981,-0.5771618,0.7889614,-0.53967476,1.3605728,0.45501328,-0.3355713
0267-04-15 00:00:00,-0.0143013,-0.98983765,-0.4564495,-0.26449203,0.45288277,-0.21600342,1.3643398,0.31924057,-0.12995529
0267-05-15 00:00:00,-0.25974846,-0.5822258,-0.47660065,-0.12916374,0.3442459,0.0070152283,1.1216087,0.31795883,0.0058670044
0267-06-15 00:00:00,-0.7957058,-0.36739922,-0.31700325,-0.0463562,0.54937935,0.22296524,0.9806175,0.45602798,0.15589142
0267-07-15 00:00:00,-1.0673332,-0.27041435,-0.38162994,0.24137115,0.4524231,0.31183243,0.90991974,0.6289253,0.39974976
0267-08-15 00:00:00,-1.1863804,-0.17560577,-0.24194527,0.3604164,0.6844082,0.43444633,1.3880367,0.9707451,0.5345688
0267-09-15 00:00:00,-0.99489784,-0.12387276,-0.1735344,0.32716942,0.79081535,0.17187881,1.4025478,1.0979595,0.54624176
0267-10-15 00:00:00,-0.5993099,-0.07676506,-0.2740383,0.09120178,0.8046589,0.14566803,1.4430809,1.1010513,0.5139694
0267-11-15 00:00:00,-0.48579597,-0.14028549,-0.40429497,0.24012947,0.73579407,0.09199333,1.3504524,0.9030762,0.46977997
0267-12-15 00:00:00,-0.4085846,-0.20576096,-0.32836723,0.30996513,0.7681694,0.01684761,1.1967049,0.85201645,0.3982811
0268-01-15 00:00:00,-0.29218292,-0.19176865,-0.2269268,0.34319687,0.552475,-0.35971642,0.859169,0.92891693,0.41291046
0268-02-15 00:00:00,-0.21841812,-0.021156311,-0.30742264,0.39691544,0.4951496,-0.26393127,0.5311737,1.120081,0.31072617
0268-03-15 00:00:00,-0.3725567,-0.0743351,-0.0768013,0.25964355,0.6500473,0.013320923,0.26399994,0.7375412,0.17531586
0268-04-15 00:00:00,-0.11144829,-0.18016434,0.20173073,0.0006504059,0.3625698,-0.015666962,-0.18068695,0.58400345,0.10638428
0268-05-15 00:00:00,0.17947769,-0.0433712,0.31910896,-0.04809189,0.26329613,0.13150406,-0.009025574,0.9638443,-0.04034424
0268-06-15 00:00:00,0.34248924,0.3311844,0.38877106,0.28290176,0.28699112,0.3694191,-0.45783806,1.1004486,-0.21958923
0268-07-15 00:00:00,0.40659714,0.61071205,0.074710846,0.47358513,0.19179153,0.6458626,-0.6016464,0.9755516,-0.44583893
0268-08-15 00:00:00,0.29888725,0.97940063,-0.29888916,0.76997757,0.23467827,0.9562435,-0.435606,1.2514572,-0.37355804
0268-09-15 00:00:00,0.16856003,1.2947102,-0.23330688,0.94943047,0.35386848,1.0427608,-0.4920082,0.8597889,-0.16901016
0268-10-15 00:00:00,-0.038763046,1.4638824,-0.26503563,1.1263523,0.5297413,0.9607563,-0.69522476,0.6261406,-0.25821304
0268-11-15 00:00:00,-0.12193489,1.6715488,-0.29864502,1.18964,0.49207878,0.9898205,-0.59737396,0.4822731,-0.26210403
0268-12-15 00:00:00,-0.27812767,1.7549553,-0.31222916,1.3424263,0.37407494,1.0151997,-0.8161373,0.3135643,-0.29648972
0269-01-15 00:00:00,-0.28504944,1.6488953,-0.55093765,1.3310719,0.2787342,0.9954033,-0.70944405,0.36574173,-0.60124207
0269-02-15 00:00:00,-0.62213135,1.4598408,-0.65662,0.9020405,0.35726738,0.8357601,-0.76740646,0.7381649,-0.7733345
0269-03-15 00:00:00,-1.2193642,1.1021309,-0.28463745,0.78442,0.29362106,0.5255699,-0.90447617,0.5980377,-0.6151886
0269-04-15 00:00:00,-1.0372486,0.9500046,-0.21231651,0.89839554,0.25077248,0.22913933,-0.85123634,0.27772903,-0.3705635
0269-05-15 00:00:00,-0.9517307,0.53064346,-0.2793827,0.61330223,0.1170845,0.10059929,-0.87317276,0.13365173,-0.3850174
0269-06-15 00:00:00,-0.8755932,0.21562958,-0.33627892,0.6672535,0.08285141,0.13826752,-0.64521027,0.04945755,-0.26971436
0269-07-15 00:00:00,-0.6843319,0.13173294,-0.51511,0.79821587,-0.16371155,0.059467316,-0.66399384,-0.046775818,-0.34159088
0269-08-15 00:00:00,-0.494442,-0.31528473,-0.48524094,0.9409027,-0.83968735,-0.31030083,-0.579237,-0.07795715,-0.24121475
0269-09-15 00:00:00,-0.2803421,-0.37648582,-0.27833557,0.93403244,-0.8652153,0.059309006,-0.40837288,-0.4887371,0.05042267
0269-10-15 00:00:00,-0.26482773,-0.2794838,-0.3985939,0.701561,-0.86763954,0.24589539,-0.3593197,-0.53730774,-0.06650925
0269-11-15 00:00:00,-0.41292953,-0.6176033,-0.5468044,0.5976734,-0.7673969,0.075737,-0.39635277,-0.65377045,-0.0922966
0269-12-15 00:00:00,-0.5641041,-0.8495102,-0.74022675,0.62485313,-0.67643166,-0.14532089,-0.27056885,-0.73716545,0.11406708
0270-01-15 00:00:00,-0.47122192,-0.9588623,-0.76024055,0.33288574,-0.6444664,-0.35682487,-0.19311905,-1.1364822,0.056362152
0270-02-15 00:00:00,-0.35198784,-1.2291241,-0.53097534,0.3854866,-0.57382774,-0.54338646,0.20203972,-1.6288891,0.30566406
0270-03-15 00:00:00,-0.0051193237,-1.1102219,-0.2612934,0.4844551,-0.21019363,-0.72330475,0.28214836,-1.4691906,0.24493408
0270-04-15 00:00:00,0.5122433,-0.93518066,-0.20758438,0.41324615,-0.10883713,-0.68087006,0.26745415,-1.5260925,0.14222717
0270-05-15 00:00:00,0.7230263,-1.0492439,-0.15200996,0.7309551,-0.19826508,-0.55953026,0.53204346,-1.3238888,0.05233383
0270-06-15 00:00:00,0.93008995,-0.98817253,-0.20041847,0.7655258,-0.08295059,-0.6751251,0.6586437,-1.0995064,0.00415802
0270-07-15 00:00:00,1.1167774,-1.2235737,-0.28212166,0.8389511,-0.3365345,-1.1291561,0.9874859,-1.2467823,-0.021419525
0270-08-15 00:00:00,1.0291462,-1.6094818,-0.46298218,1.191658,-0.7420082,-1.2925701,1.1652279,-1.4598331,-0.07205582
0270-09-15 00:00:00,1.2132854,-1.996481,-0.55480576,1.4034672,-0.79879,-1.4315834,0.9116039,-1.6452122,-0.2563591
0270-10-15 00:00:00,1.5011902,-2.014576,-0.75190353,1.4749908,-0.9388485,-1.6190891,0.8169975,-1.6046371,-0.24743652
0270-11-15 00:00:00,1.6016293,-1.9349842,-0.9024811,1.3808002,-1.16716,-1.8372288,0.8242512,-1.3313675,-0.09024429
0270-12-15 00:00:00,1.7052097,-1.6614761,-0.7326069,1.4433918,-1.1631699,-1.7353287,0.974432,-1.0528011,-0.35253525
0271-01-15 00:00:00,1.8018436,-1.32234,-0.5600071,1.287447,-0.85944366,-1.3252316,0.99692917,-0.6818371,-0.36139297
0271-02-15 00:00:00,1.2336159,-0.8641567,-0.24904633,1.1976109,-0.5938587,-1.0742512,0.75320816,-0.4785118,0.023715973
0271-03-15 00:00:00,0.31168556,-0.65442276,0.12424469,1.1446838,-0.26143456,-0.56526184,0.34615707,-0.036384583,0.14470673
0271-04-15 00:00:00,0.035665512,-0.45002174,0.3675499,0.919487,-0.05571556,-0.38513184,-0.23109627,0.29779816,-0.022766113
0271-05-15 00:00:00,0.07941818,-0.44597626,0.37655067,0.7681942,0.10231781,-0.34366798,-0.12263107,0.2836647,0.058120728
0271-06-15 00:00:00,0.08445549,-0.1251812,0.66981506,0.6010113,0.22543335,-0.31192398,-0.09008026,0.23592758,0.002670288
0271-07-15 00:00:00,0.032226562,0.08977699,0.95259476,0.16942024,0.38370132,-0.17794418,-0.44577408,0.2721634,0.035232544
0271-08-15 00:00:00,-0.17791939,0.065042496,1.1251926,0.1251545,0.6050167,-0.2856636,-0.6502514,0.53878784,0.06009674
0271-09-15 00:00:00,-0.154068,-0.3381729,1.1858234,0.24072456,0.7871151,-0.24515152,-0.26763153,0.34041405,0.024539948
0271-10-15 00:00:00,-0.039665222,-0.3641472,1.4888287,0.47011375,0.94231606,-0.21331596,-0.16112137,0.20431137,0.05593872
0271-11-15 00:00:00,0.051395416,-0.2287159,1.7930088,0.35642624,1.2654018,-0.35692024,-0.23321915,0.11241531,-0.2026062
0271-12-15 00:00:00,0.07147789,-0.3259468,2.047203,0.30252266,1.3772182,-0.2946167,-0.38049698,0.06489563,0.040298462
0272-01-15 00:00:00,0.1420517,-0.23204613,2.0407352,-0.07275009,1.2810211,-0.30752945,-0.5427265,0.3281746,0.42713547
0272-02-15 00:00:00,0.040449142,-0.107543945,1.6458263,-0.36080742,1.29562,-0.41602898,-0.55705833,0.6681843,0.67925644
0272-03-15 00:00:00,0.06532478,-0.06770897,1.0826092,-1.0127659,1.1813107,-0.6370163,-0.58781624,0.39746475,0.52947617
0272-04-15 00:00:00,-0.16941643,-0.049877167,0.40746307,-1.3362522,1.291399,-0.6986675,-0.5023079,0.10813141,0.44067383
0272-05-15 00:00:00,-0.3654461,0.23712921,0.4533329,-1.3265667,1.2572842,-0.69571304,-0.43130875,0.19669724,0.39194107
0272-06-15 00:00:00,-0.2594986,0.18035889,0.057914734,-1.4608841,1.2710934,-0.5699253,-0.3101673,0.26519394,0.25213623
0272-07-15 00:00:00,-0.2719097,0.18528175,-0.13692284,-1.5181236,1.4045658,-0.66882515,-0.23844528,0.19565964,0.5162506
0272-08-15 00:00:00,-0.5494404,-0.05616951,-0.1659584,-1.264658,1.3911095,-0.8246002,-0.088272095,0.25111008,0.66131973
0272-09-15 00:00:00,-1.0714035,-0.27664185,0.11036682,-0.9237251,1.3333111,-1.0756531,-0.61279106,0.35056686,0.6281128
0272-10-15 00:00:00,-1.3048477,0.05497551,0.10965729,-0.7564297,1.4719639,-1.1212368,-0.7141876,0.18395233,0.665226
0272-11-15 00:00:00,-1.3145981,-0.005296707,-0.20915031,-0.749794,1.6197186,-1.095583,-0.47981262,0.27123642,0.7348175
0272-12-15 00:00:00,-1.1337204,-0.0032615662,-0.23221588,-0.79094124,1.6890755,-1.1050797,-0.48118973,0.2617569,0.592926
0273-01-15 00:00:00,-1.0031719,-0.055480957,-0.26701355,-0.7339153,1.3422203,-1.082571,-0.500576,0.6822243,0.5766678
0273-02-15 00:00:00,-1.0934486,-0.12210655,-0.6049042,-0.43873787,1.1889153,-0.8949051,-0.47189903,0.74689674,0.24546051
0273-03-15 00:00:00,-1.0926857,-0.08901787,-0.25458908,-0.17782593,0.5231304,-0.68133354,-0.61758995,0.8857002,-0.057647705
0273-04-15 00:00:00,-1.015501,-0.016748428,-0.14961433,-0.10638046,-0.0034828186,-0.59215164,-0.67433167,0.9587517,-0.09895706
0273-05-15 00:00:00,-0.94010925,0.11149979,-0.17580032,-0.112493515,-0.42241478,-0.6213665,-0.66299057,0.713089,-0.0423584
0273-06-15 00:00:00,-0.63941765,0.35798836,-0.048833847,0.19261551,-1.1704998,-0.42225456,-0.5769291,0.5450859,-0.15010452
0273-07-15 00:00:00,-0.46739578,0.44732475,0.07940483,0.4671154,-1.6740608,-0.25312614,-0.6533413,0.66045,-0.38053894
0273-08-15 00:00:00,-0.47963905,0.29371834,0.035808563,0.5578861,-1.7763824,-0.27793884,-0.4839115,0.8870964,-0.4459114
0273-09-15 00:00:00,-0.5397072,0.16016006,-0.07386398,0.5883484,-1.7763214,-0.21381569,-0.26078224,0.40899467,-0.19270706
0273-10-15 00:00:00,-0.55737686,0.08555794,0.07344246,0.590538,-1.8428192,-0.31798553,-0.034252167,0.4144554,-0.07313919
0273-11-15 00:00:00,-0.42847633,0.15455627,0.0023860931,0.58499146,-1.747221,-0.2614479,0.0059337616,0.28796768,-0.059265137
0273-12-15 00:00:00,-0.258955,0.2669201,0.065509796,0.6188431,-1.5194893,-0.23260117,-0.10206795,0.11824036,-0.123565674
0274-01-15 00:00:00,-0.22807312,0.30415535,-0.102077484,0.7011795,-1.4172745,-0.1838665,0.04906082,-0.2858429,-0.0019874573
0274-02-15 00:00:00,-0.17433167,0.57906723,-0.017108917,0.21420288,-1.2788677,0.03603363,0.26500702,-0.38424873,0.40089035
0274-03-15 00:00:00,-0.0138549805,0.6175499,0.10640144,0.015029907,-1.1831207,-0.15809059,0.48888016,-0.574316,0.53530884
0274-04-15 00:00:00,0.18407059,0.17959976,0.07308769,0.19024086,-1.1490498,-0.2484703,0.63035774,-0.33703804,0.6236
0274-05-15 00:00:00,0.43078995,0.18576622,-0.00038719177,0.3169899,-0.8582344,-0.16893959,0.6063099,-0.46064568,0.41013718
0274-06-15 00:00:00,0.66039467,0.023036957,0.08684349,0.6140194,-0.77243805,-0.12242699,0.7611866,-0.5863857,0.28564835
0274-07-15 00:00:00,0.97348213,0.026988983,0.03594017,0.88999367,-0.9196758,-0.025255203,0.956604,-0.7197895,0.3440628
0274-08-15 00:00:00,1.2475777,-0.13851547,-0.10976982,1.1344185,-0.95848274,-0.2175045,0.9850445,-1.155304,0.3422165
0274-09-15 00:00:00,1.478075,-0.13787079,0.02046585,1.1823101,-1.1256981,-0.4175682,1.4150105,-1.0582638,0.49324036
0274-10-15 00:00:00,1.4763546,-0.24328804,0.21154594,1.4040279,-1.1386681,-0.25429153,1.6874924,-1.0467262,0.54166794
0274-11-15 00:00:00,1.6040058,-0.31354713,0.2091198,1.4678955,-1.085598,-0.273077,1.7070255,-1.1160946,0.73179626
0274-12-15 00:00:00,1.6803112,-0.3481655,0.21081161,1.5834942,-1.049736,-0.32452393,1.5789795,-1.0731907,0.7866478
0275-01-15 00:00:00,1.818491,-0.34539986,0.45449638,1.5993347,-0.99129105,-0.4351101,1.5100079,-1.1145039,0.92105865
0275-02-15 00:00:00,1.8320122,-0.35253334,0.54846764,1.5073757,-0.46764183,-0.43538857,1.2845955,-0.74611664,1.1984253
0275-03-15 00:00:00,1.5008774,-0.6968727,0.33852386,1.2741051,-0.11713982,0.010707855,0.8484688,-0.33397293,0.7947693
0275-04-15 00:00:00,1.2181873,-0.7872257,0.25747108,0.71528053,-0.09874725,0.32357025,0.3865776,-0.23513222,0.12606049
0275-05-15 00:00:00,1.1758881,-0.6573734,0.44057465,0.33522034,-0.16160202,0.20651627,0.089754105,-0.1797638,-0.11698532
0275-06-15 00:00:00,0.9733772,-0.49706078,0.6828308,-0.14829826,-0.07209015,0.44692802,-0.2176857,0.13656998,-0.13258743
0275-07-15 00:00:00,0.975729,-0.37688446,0.69257736,-0.33254433,0.24190521,0.43391418,-0.42974854,0.2704239,-0.23173141
0275-08-15 00:00:00,0.5068016,-0.43501663,0.80052567,-0.45654106,0.48156548,0.509882,-0.1723423,0.44857407,-0.16610336
0275-09-15 00:00:00,0.3581829,-0.44958687,1.0427532,-0.41502953,0.5210743,0.59783745,0.199049,0.43222618,0.019309998
0275-10-15 00:00:00,0.11826515,-0.79681396,1.2155952,-0.07513809,0.5460644,0.71253014,0.5398216,0.3318615,0.014789581
0275-11-15 00:00:00,-0.09792709,-0.9782162,1.2844124,0.19466972,0.7188816,0.7211571,0.49987602,0.31103516,0.09971237
0275-12-15 00:00:00,-0.09429169,-0.9972286,1.5581951,0.12341881,0.87862206,0.73854256,0.24008751,0.43733597,0.17301941
0276-01-15 00:00:00,-0.06761742,-0.933136,1.6401482,-0.17781258,0.85868263,0.76501274,0.42702866,0.5171013,0.073703766
0276-02-15 00:00:00,0.16378021,-1.0584393,1.2473545,-0.41630363,0.6554985,0.9460144,0.582304,0.65462303,0.0148124695
0276-03-15 00:00:00,0.44267464,-0.6696358,0.99404335,-0.35001564,0.597662,0.92648125,0.5293751,0.78453064,-0.19791412
0276-04-15 00:00:00,0.44163704,-0.35557938,0.921051,-0.47031593,0.71033096,0.4171791,0.22170448,0.46474838,-0.2241478
0276-05-15 00:00:00,0.11148453,-0.20507812,0.7633705,-0.48316765,0.677969,0.20194817,0.1669178,0.41747665,-0.08810425
0276-06-15 00:00:00,-0.34188652,0.065345764,0.7236366,-0.27474594,1.0432816,-0.13224792,0.4154911,0.17009735,0.06803131
0276-07-15 00:00:00,-0.42744064,0.06526375,0.6901665,-0.18245125,1.4468613,-0.089725494,0.6861267,0.07407379,0.03881073
0276-08-15 00:00:00,-0.9145317,0.26200485,0.73921967,-0.16706467,1.6301575,0.15737152,1.1926918,0.2749958,-0.049705505
0276-09-15 00:00:00,-1.2536106,0.43987656,0.6845112,-0.068719864,1.6653557,0.35961723,1.4324036,0.36065483,0.20022202
0276-10-15 00:00:00,-0.9107456,0.44784164,0.7958145,0.15699768,1.6438274,0.408844,1.3657494,0.46640015,0.09814453
0276-11-15 00:00:00,-1.0175915,0.41793633,0.674593,0.11305046,1.9448948,0.40091133,1.4943581,0.47481155,0.24958038
0276-12-15 00:00:00,-1.2563972,0.56040955,0.5781307,0.19423676,1.9523163,0.6663189,1.6337948,0.5045624,0.10235214
0277-01-15 00:00:00,-1.120121,0.77251625,0.57567406,0.28561592,1.8682404,0.60028267,1.7007217,0.6786728,-0.458416
0277-02-15 00:00:00,-1.1447887,0.695055,0.19595718,0.44945145,1.5753937,0.51517296,1.3547573,0.52028847,-0.17540741
0277-03-15 00:00:00,-1.2192898,0.7093563,-0.026714325,0.34871292,1.1462173,0.5382519,0.8573284,0.46910477,0.098739624
0277-04-15 00:00:00,-1.0494823,0.8015652,-0.08155441,-0.08713913,0.5652046,0.4318676,0.37488174,0.4659462,0.12025833
0277-05-15 00:00:00,-0.5472889,0.7145252,0.2585125,-0.1461811,0.3787098,0.2715168,0.3109951,0.5080261,0.05921173
0277-06-15 00:00:00,-0.7032547,0.80142593,0.17134666,-0.112091064,0.06351662,0.5586548,0.099285126,0.20108795,-0.019355774
0277-07-15 00:00:00,-0.7913208,0.6865978,0.045475006,-0.112249374,-0.3728466,0.80928993,-0.28767395,0.05764389,0.07049179
0277-08-15 00:00:00,-0.84656715,0.89831734,-0.17266273,-0.10666847,-0.55051804,0.7717972,-0.3755226,0.041246414,0.11253357
0277-09-15 00:00:00,-0.9285393,0.83761215,-0.1912365,-0.07231331,-0.25006294,0.5902214,-0.18198776,0.082481384,0.15779495
0277-10-15 00:00:00,-0.98288727,0.5315361,-0.1349945,-0.17029572,-0.2843132,0.53700066,-0.34558296,0.013469696,0.09050369
0277-11-15 00:00:00,-1.2043438,0.561018,-0.1104393,-0.12342262,-0.3238449,0.5610752,-0.30039787,-0.030752182,0.009571075
0277-12-15 00:00:00,-1.338295,0.5979595,-0.23274422,0.09708214,-0.36936188,0.26893234,-0.20258522,0.08353424,-0.367321
0278-01-15 00:00:00,-1.0610676,0.718338,-0.26462173,0.008644104,-0.4959526,0.004835129,-0.21592522,0.26850128,-0.24156952
0278-02-15 00:00:00,-0.5849476,0.5667305,-0.030195236,-0.3710308,-0.895916,-0.17414284,-0.33280945,0.33408928,-0.092536926
0278-03-15 00:00:00,-0.2128048,0.41494942,0.13930511,-0.27202415,-1.2594757,-0.28526878,-0.25344658,0.5692482,-0.0014266968
0278-04-15 00:00:00,0.113536835,0.4446621,0.10046196,-0.13005066,-1.2651253,-0.381361,-0.1539917,0.6236038,0.073093414
0278-05-15 00:00:00,0.24447823,0.37750626,0.072740555,-0.049621582,-0.994112,-0.39354706,-0.21830559,0.6312103,-0.06587982
0278-06-15 00:00:00,0.4133606,0.09793663,0.17153549,0.076192856,-0.9060364,-0.4657402,-0.13442612,0.7096138,-0.09756088
0278-07-15 00:00:00,0.77822876,-0.214777,0.39870262,0.2140007,-0.9869404,-0.3646984,-0.11615944,0.9282646,-0.1019516
0278-08-15 00:00:00,1.2657528,-0.3787861,0.41867638,0.089761734,-0.9454975,-0.24917412,-0.21774673,1.3069458,-0.04108429
0278-09-15 00:00:00,1.5735416,-0.29561234,0.4021225,-0.06925964,-1.1236382,-0.1933937,-0.21445274,1.2832394,-0.11600113
0278-10-15 00:00:00,1.664465,-0.30140877,0.36864662,0.1270752,-1.1815205,-0.064720154,-0.027456284,1.3233681,-0.22111893
0278-11-15 00:00:00,1.760788,-0.35019493,0.18267632,0.033037186,-1.3068695,-0.121234894,0.090177536,1.2281723,-0.23542786
0278-12-15 00:00:00,1.9970722,-0.27186203,-0.037418365,-0.114284515,-1.2796803,-0.18367577,0.041711807,1.2707176,-0.11639023
0279-01-15 00:00:00,2.0657597,-0.3339634,-0.2911167,-0.352602,-0.92855453,-0.22128868,0.050899506,1.2463951,-0.089416504
0279-02-15 00:00:00,1.920866,-0.57234764,-0.5052452,-0.4701748,-0.6754799,-0.14436913,0.37617683,1.5875797,-0.2568779
